uncertainty_id,fold_id,sample_id,toolchain,split_membership,codesys_flag,binary_sha256,affected_field,uncertainty_code,severity,recoverability,evidence_trace,notes,evidence_label
codesys_SCALE_X2::EC1::U01::1,fold_0,codesys_SCALE_X2,CODESYS,train,codesys,a91966a854dd3da7cb4e2c7ecaf25179ffd0df13174b082378f652efdfc463b1,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X2:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SCALE_X2::EC2::U01::2,fold_0,codesys_SCALE_X2,CODESYS,train,codesys,a91966a854dd3da7cb4e2c7ecaf25179ffd0df13174b082378f652efdfc463b1,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X2:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SCALE_X2::EC3::U11::3,fold_0,codesys_SCALE_X2,CODESYS,train,codesys,a91966a854dd3da7cb4e2c7ecaf25179ffd0df13174b082378f652efdfc463b1,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X2:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SCALE_X2::EC4::U13::4,fold_0,codesys_SCALE_X2,CODESYS,train,codesys,a91966a854dd3da7cb4e2c7ecaf25179ffd0df13174b082378f652efdfc463b1,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X2:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SCALE_X2::EC5::U02::5,fold_0,codesys_SCALE_X2,CODESYS,train,codesys,a91966a854dd3da7cb4e2c7ecaf25179ffd0df13174b082378f652efdfc463b1,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X2:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SCALE_X4::EC1::U01::1,fold_0,codesys_SCALE_X4,CODESYS,train,codesys,ac6abc036aebf43be6cc4ffad91c971b7a868743dd67fc3dd3f391163e084fec,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X4:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SCALE_X4::EC2::U01::2,fold_0,codesys_SCALE_X4,CODESYS,train,codesys,ac6abc036aebf43be6cc4ffad91c971b7a868743dd67fc3dd3f391163e084fec,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X4:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SCALE_X4::EC3::U11::3,fold_0,codesys_SCALE_X4,CODESYS,train,codesys,ac6abc036aebf43be6cc4ffad91c971b7a868743dd67fc3dd3f391163e084fec,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X4:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SCALE_X4::EC4::U13::4,fold_0,codesys_SCALE_X4,CODESYS,train,codesys,ac6abc036aebf43be6cc4ffad91c971b7a868743dd67fc3dd3f391163e084fec,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X4:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SCALE_X4::EC5::U02::5,fold_0,codesys_SCALE_X4,CODESYS,train,codesys,ac6abc036aebf43be6cc4ffad91c971b7a868743dd67fc3dd3f391163e084fec,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X4:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SCALE_X8::EC1::U01::1,fold_0,codesys_SCALE_X8,CODESYS,test,codesys,aa8e7f118c5f1346fe2e138a0329cda94b9f2a9db023d6126e8357b94328fa4d,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X8:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SCALE_X8::EC2::U01::2,fold_0,codesys_SCALE_X8,CODESYS,test,codesys,aa8e7f118c5f1346fe2e138a0329cda94b9f2a9db023d6126e8357b94328fa4d,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X8:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SCALE_X8::EC3::U11::3,fold_0,codesys_SCALE_X8,CODESYS,test,codesys,aa8e7f118c5f1346fe2e138a0329cda94b9f2a9db023d6126e8357b94328fa4d,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X8:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SCALE_X8::EC4::U13::4,fold_0,codesys_SCALE_X8,CODESYS,test,codesys,aa8e7f118c5f1346fe2e138a0329cda94b9f2a9db023d6126e8357b94328fa4d,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X8:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SCALE_X8::EC5::U02::5,fold_0,codesys_SCALE_X8,CODESYS,test,codesys,aa8e7f118c5f1346fe2e138a0329cda94b9f2a9db023d6126e8357b94328fa4d,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCALE_X8:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SCHEDULER::EC1::U01::1,fold_0,codesys_SCHEDULER,CODESYS,train,codesys,ab7f90f921f3f268d6f98972228bd72ea9ed44eb86c34390dc9277a2a925eb94,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SCHEDULER::EC2::U01::2,fold_0,codesys_SCHEDULER,CODESYS,train,codesys,ab7f90f921f3f268d6f98972228bd72ea9ed44eb86c34390dc9277a2a925eb94,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SCHEDULER::EC3::U11::3,fold_0,codesys_SCHEDULER,CODESYS,train,codesys,ab7f90f921f3f268d6f98972228bd72ea9ed44eb86c34390dc9277a2a925eb94,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SCHEDULER::EC4::U13::4,fold_0,codesys_SCHEDULER,CODESYS,train,codesys,ab7f90f921f3f268d6f98972228bd72ea9ed44eb86c34390dc9277a2a925eb94,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SCHEDULER::EC5::U02::5,fold_0,codesys_SCHEDULER,CODESYS,train,codesys,ab7f90f921f3f268d6f98972228bd72ea9ed44eb86c34390dc9277a2a925eb94,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SCHEDULER_2::EC1::U01::1,fold_0,codesys_SCHEDULER_2,CODESYS,train,codesys,413f5da7645a57df6a88f4989fbbeb2a71dc0c0ab0f554437ff1134d91155ced,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER_2:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SCHEDULER_2::EC2::U01::2,fold_0,codesys_SCHEDULER_2,CODESYS,train,codesys,413f5da7645a57df6a88f4989fbbeb2a71dc0c0ab0f554437ff1134d91155ced,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER_2:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SCHEDULER_2::EC3::U11::3,fold_0,codesys_SCHEDULER_2,CODESYS,train,codesys,413f5da7645a57df6a88f4989fbbeb2a71dc0c0ab0f554437ff1134d91155ced,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER_2:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SCHEDULER_2::EC4::U13::4,fold_0,codesys_SCHEDULER_2,CODESYS,train,codesys,413f5da7645a57df6a88f4989fbbeb2a71dc0c0ab0f554437ff1134d91155ced,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER_2:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SCHEDULER_2::EC5::U02::5,fold_0,codesys_SCHEDULER_2,CODESYS,train,codesys,413f5da7645a57df6a88f4989fbbeb2a71dc0c0ab0f554437ff1134d91155ced,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SCHEDULER_2:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SDT::EC1::U01::1,fold_0,codesys_SDT,CODESYS,train,codesys,c92ef8b9ad46bf910aae4f3e334fe1919bcee5ae18d9d9e436e8cf61412038b9,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SDT::EC2::U01::2,fold_0,codesys_SDT,CODESYS,train,codesys,c92ef8b9ad46bf910aae4f3e334fe1919bcee5ae18d9d9e436e8cf61412038b9,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SDT::EC3::U11::3,fold_0,codesys_SDT,CODESYS,train,codesys,c92ef8b9ad46bf910aae4f3e334fe1919bcee5ae18d9d9e436e8cf61412038b9,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SDT::EC4::U13::4,fold_0,codesys_SDT,CODESYS,train,codesys,c92ef8b9ad46bf910aae4f3e334fe1919bcee5ae18d9d9e436e8cf61412038b9,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SDT::EC5::U02::5,fold_0,codesys_SDT,CODESYS,train,codesys,c92ef8b9ad46bf910aae4f3e334fe1919bcee5ae18d9d9e436e8cf61412038b9,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SDT_TO_DATE::EC1::U01::1,fold_0,codesys_SDT_TO_DATE,CODESYS,train,codesys,3a9fbdc447735728b19d79e8f77243f76e87ce98aac649a82664f6af7cd3cd52,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DATE:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SDT_TO_DATE::EC2::U01::2,fold_0,codesys_SDT_TO_DATE,CODESYS,train,codesys,3a9fbdc447735728b19d79e8f77243f76e87ce98aac649a82664f6af7cd3cd52,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DATE:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SDT_TO_DATE::EC3::U11::3,fold_0,codesys_SDT_TO_DATE,CODESYS,train,codesys,3a9fbdc447735728b19d79e8f77243f76e87ce98aac649a82664f6af7cd3cd52,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DATE:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SDT_TO_DATE::EC4::U13::4,fold_0,codesys_SDT_TO_DATE,CODESYS,train,codesys,3a9fbdc447735728b19d79e8f77243f76e87ce98aac649a82664f6af7cd3cd52,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DATE:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SDT_TO_DATE::EC5::U02::5,fold_0,codesys_SDT_TO_DATE,CODESYS,train,codesys,3a9fbdc447735728b19d79e8f77243f76e87ce98aac649a82664f6af7cd3cd52,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DATE:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SDT_TO_DT::EC1::U01::1,fold_0,codesys_SDT_TO_DT,CODESYS,test,codesys,2c4643040ee8e866b466252a7d1f46ef095da0719896272d3969380e6f728476,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DT:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SDT_TO_DT::EC2::U01::2,fold_0,codesys_SDT_TO_DT,CODESYS,test,codesys,2c4643040ee8e866b466252a7d1f46ef095da0719896272d3969380e6f728476,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DT:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SDT_TO_DT::EC3::U11::3,fold_0,codesys_SDT_TO_DT,CODESYS,test,codesys,2c4643040ee8e866b466252a7d1f46ef095da0719896272d3969380e6f728476,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DT:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SDT_TO_DT::EC4::U13::4,fold_0,codesys_SDT_TO_DT,CODESYS,test,codesys,2c4643040ee8e866b466252a7d1f46ef095da0719896272d3969380e6f728476,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DT:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SDT_TO_DT::EC5::U02::5,fold_0,codesys_SDT_TO_DT,CODESYS,test,codesys,2c4643040ee8e866b466252a7d1f46ef095da0719896272d3969380e6f728476,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_DT:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SDT_TO_TOD::EC1::U01::1,fold_0,codesys_SDT_TO_TOD,CODESYS,train,codesys,12e7584093dd2a3509ba5554489a170bce383b2ca28beac7b28fe35db5368376,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_TOD:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SDT_TO_TOD::EC2::U01::2,fold_0,codesys_SDT_TO_TOD,CODESYS,train,codesys,12e7584093dd2a3509ba5554489a170bce383b2ca28beac7b28fe35db5368376,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_TOD:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SDT_TO_TOD::EC3::U11::3,fold_0,codesys_SDT_TO_TOD,CODESYS,train,codesys,12e7584093dd2a3509ba5554489a170bce383b2ca28beac7b28fe35db5368376,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_TOD:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SDT_TO_TOD::EC4::U13::4,fold_0,codesys_SDT_TO_TOD,CODESYS,train,codesys,12e7584093dd2a3509ba5554489a170bce383b2ca28beac7b28fe35db5368376,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_TOD:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SDT_TO_TOD::EC5::U02::5,fold_0,codesys_SDT_TO_TOD,CODESYS,train,codesys,12e7584093dd2a3509ba5554489a170bce383b2ca28beac7b28fe35db5368376,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SDT_TO_TOD:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SECOND::EC1::U01::1,fold_0,codesys_SECOND,CODESYS,train,codesys,9da060fa055d33ab3ab637df2cf13bb36b02764d2f24a51cf0cd0435c9491357,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SECOND::EC2::U01::2,fold_0,codesys_SECOND,CODESYS,train,codesys,9da060fa055d33ab3ab637df2cf13bb36b02764d2f24a51cf0cd0435c9491357,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SECOND::EC3::U11::3,fold_0,codesys_SECOND,CODESYS,train,codesys,9da060fa055d33ab3ab637df2cf13bb36b02764d2f24a51cf0cd0435c9491357,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SECOND::EC4::U13::4,fold_0,codesys_SECOND,CODESYS,train,codesys,9da060fa055d33ab3ab637df2cf13bb36b02764d2f24a51cf0cd0435c9491357,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SECOND::EC5::U02::5,fold_0,codesys_SECOND,CODESYS,train,codesys,9da060fa055d33ab3ab637df2cf13bb36b02764d2f24a51cf0cd0435c9491357,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SECOND_OF_DT::EC1::U01::1,fold_0,codesys_SECOND_OF_DT,CODESYS,train,codesys,e320384afb09d830460da548fe121eac80b4b4ceac54614ace3cc7ad0bbc8f10,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_OF_DT:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SECOND_OF_DT::EC2::U01::2,fold_0,codesys_SECOND_OF_DT,CODESYS,train,codesys,e320384afb09d830460da548fe121eac80b4b4ceac54614ace3cc7ad0bbc8f10,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_OF_DT:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SECOND_OF_DT::EC3::U11::3,fold_0,codesys_SECOND_OF_DT,CODESYS,train,codesys,e320384afb09d830460da548fe121eac80b4b4ceac54614ace3cc7ad0bbc8f10,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_OF_DT:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SECOND_OF_DT::EC4::U13::4,fold_0,codesys_SECOND_OF_DT,CODESYS,train,codesys,e320384afb09d830460da548fe121eac80b4b4ceac54614ace3cc7ad0bbc8f10,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_OF_DT:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SECOND_OF_DT::EC5::U02::5,fold_0,codesys_SECOND_OF_DT,CODESYS,train,codesys,e320384afb09d830460da548fe121eac80b4b4ceac54614ace3cc7ad0bbc8f10,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_OF_DT:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SECOND_TO_TIME::EC1::U01::1,fold_0,codesys_SECOND_TO_TIME,CODESYS,train,codesys,fd457a2dbeed94d306db4937c5a77085b58156ac9e39b7f87b9c05ec5812d55e,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_TO_TIME:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SECOND_TO_TIME::EC2::U01::2,fold_0,codesys_SECOND_TO_TIME,CODESYS,train,codesys,fd457a2dbeed94d306db4937c5a77085b58156ac9e39b7f87b9c05ec5812d55e,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_TO_TIME:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SECOND_TO_TIME::EC3::U11::3,fold_0,codesys_SECOND_TO_TIME,CODESYS,train,codesys,fd457a2dbeed94d306db4937c5a77085b58156ac9e39b7f87b9c05ec5812d55e,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_TO_TIME:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SECOND_TO_TIME::EC4::U13::4,fold_0,codesys_SECOND_TO_TIME,CODESYS,train,codesys,fd457a2dbeed94d306db4937c5a77085b58156ac9e39b7f87b9c05ec5812d55e,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_TO_TIME:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SECOND_TO_TIME::EC5::U02::5,fold_0,codesys_SECOND_TO_TIME,CODESYS,train,codesys,fd457a2dbeed94d306db4937c5a77085b58156ac9e39b7f87b9c05ec5812d55e,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SECOND_TO_TIME:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SEL2_OF_3::EC1::U01::1,fold_0,codesys_SEL2_OF_3,CODESYS,train,codesys,3d7e20bdbd94945b21e574c6901375cf40fbb2ec53e578ab300f9ccf2eebf9cd,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SEL2_OF_3::EC2::U01::2,fold_0,codesys_SEL2_OF_3,CODESYS,train,codesys,3d7e20bdbd94945b21e574c6901375cf40fbb2ec53e578ab300f9ccf2eebf9cd,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SEL2_OF_3::EC3::U11::3,fold_0,codesys_SEL2_OF_3,CODESYS,train,codesys,3d7e20bdbd94945b21e574c6901375cf40fbb2ec53e578ab300f9ccf2eebf9cd,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SEL2_OF_3::EC4::U13::4,fold_0,codesys_SEL2_OF_3,CODESYS,train,codesys,3d7e20bdbd94945b21e574c6901375cf40fbb2ec53e578ab300f9ccf2eebf9cd,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SEL2_OF_3::EC5::U02::5,fold_0,codesys_SEL2_OF_3,CODESYS,train,codesys,3d7e20bdbd94945b21e574c6901375cf40fbb2ec53e578ab300f9ccf2eebf9cd,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SEL2_OF_3B::EC1::U01::1,fold_0,codesys_SEL2_OF_3B,CODESYS,train,codesys,6a5dac586fe9664c74ebc89d1928c04e39977283b8d09ab8054d177bacf4d0da,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3B:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SEL2_OF_3B::EC2::U01::2,fold_0,codesys_SEL2_OF_3B,CODESYS,train,codesys,6a5dac586fe9664c74ebc89d1928c04e39977283b8d09ab8054d177bacf4d0da,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3B:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SEL2_OF_3B::EC3::U11::3,fold_0,codesys_SEL2_OF_3B,CODESYS,train,codesys,6a5dac586fe9664c74ebc89d1928c04e39977283b8d09ab8054d177bacf4d0da,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3B:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SEL2_OF_3B::EC4::U13::4,fold_0,codesys_SEL2_OF_3B,CODESYS,train,codesys,6a5dac586fe9664c74ebc89d1928c04e39977283b8d09ab8054d177bacf4d0da,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3B:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_SEL2_OF_3B::EC5::U02::5,fold_0,codesys_SEL2_OF_3B,CODESYS,train,codesys,6a5dac586fe9664c74ebc89d1928c04e39977283b8d09ab8054d177bacf4d0da,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SEL2_OF_3B:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_SELECT_8::EC1::U01::1,fold_0,codesys_SELECT_8,CODESYS,train,codesys,af61bcb611b7cca3251ea657b9e264ac5c65ac622466d9806b55b9c726fc9004,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SELECT_8:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_SELECT_8::EC2::U01::2,fold_0,codesys_SELECT_8,CODESYS,train,codesys,af61bcb611b7cca3251ea657b9e264ac5c65ac622466d9806b55b9c726fc9004,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SELECT_8:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_SELECT_8::EC3::U11::3,fold_0,codesys_SELECT_8,CODESYS,train,codesys,af61bcb611b7cca3251ea657b9e264ac5c65ac622466d9806b55b9c726fc9004,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SELECT_8:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_SELECT_8::EC4::U13::4,fold_0,codesys_SELECT_8,CODESYS,train,codesys,af61bcb611b7cca3251ea657b9e264ac5c65ac622466d9806b55b9c726fc9004,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_SELECT_8:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
