sample_id,program_name,toolchain,fold_id,source_match_status,source_file_count,source_paths_rel,source_sha256,source_function_block_names,source_function_names,source_program_names,source_oracle_function_block,production_sa001_positive,ungated_pattern_positive,ungated_confusion_category,oracle_definition,rule_definition,evidence_label,uncertainty_reason
openplcV2_F_LAMP,F_LAMP,OpenPLCv2,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_LAMP.ST,7c7360e293810ebf7e60a8d95abb850b346e9d3794af5edb933b5559d5d56d58,F_LAMP_Block;ONTIME_Block;T_PLC_MS_block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_LIN,F_LIN,OpenPLCv2,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_LIN.ST,ecdbba993424d4d08f8589cceb835f9ea46539360dfd495767ba7269d9ceef38,,F_LIN,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_LIN2,F_LIN2,OpenPLCv2,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_LIN2.ST,c72724c312a6fef6cef35fc6f1d33f064a9d4857d3319e973b7b18669c9146bf,,F_LIN2,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_POLY,F_POLY,OpenPLCv2,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_POLY.ST,fe9d980622de19704f597ac411e5db1d57f8b450b03b29fc53845e40e4bccecd,F_POLY_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_POWER,F_POWER,OpenPLCv2,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_POWER.ST,a70b058ab4b68b9a46ec7a5ccde3631bc75b19a226c35b26ea51bc48f7f56e20,,F_POWER,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_QUAD,F_QUAD,OpenPLCv2,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_QUAD.ST,a1ce3db4115b46d7959f77ec3247ae0283f287b9cffc6d16ec6b2e1fd690cd22,,F_QUAD,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_TO_C,F_TO_C,OpenPLCv2,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_TO_C.ST,7caa9a27009a074ac62778fb8e5caec75c308bbc39e426d6355ba13c810654f0,,F_TO_C,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_TO_OM,F_TO_OM,OpenPLCv2,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_TO_OM.ST,63463ac849176d2c73d0b23f3198dbdf6ab51ca3f7cbb470f6c95c00138dcec4,,F_TO_OM,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_F_TO_PT,F_TO_PT,OpenPLCv2,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/F_TO_PT.ST,e4d5bdac198c374aefd9fd2537c96fdd24dfc64f4d0aedd4ee2dd29fa0f72006,,F_TO_PT;_REAL_TO_DWORD,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GAMMA,GAMMA,OpenPLCv2,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GAMMA.ST,f997e3f1f8988f3c0302ac8181e76b856a4c54fb23e82aebb581427d8eabfb74,,GAMMA,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GAUSS,GAUSS,OpenPLCv2,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GAUSS.ST,364574c9930ded67d426f37b0312a34f5dbc6b090ab9b18d3abdd247a1a9b2e4,,GAUSS,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GAUSSCD,GAUSSCD,OpenPLCv2,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GAUSSCD.ST,3876f583becd28c235ca3da60bb36709d70fb5afd036a90a871842a1caa8b02b,,ERF;GAUSSCD;SGN,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GCD,GCD,OpenPLCv2,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GCD.ST,418e4514efc5c507fa36e4844378541d19614e243950738bad9ed7b8dc2e76c9,,GCD,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GDF,GDF,OpenPLCv2,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GDF.ST,b12f444ed846aee63a6bdb3d640b6ae27d2dd6dff4a90043a39b864647638189,,GDF,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GEN_BIT,GEN_BIT,OpenPLCv2,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GEN_BIT.ST,88bf0c01d453692701876d6bf272919a2e6e1307d2455b690285c61a470af73a,GEN_BIT_Block,BIT_OF_DWORD,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GEN_PULSE,GEN_PULSE,OpenPLCv2,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GEN_PULSE.ST,07426deee3d0d44a258dc355f5c53b0de32a71db626bfa14d27a8b8818719977,GEN_PULSE_Block;T_PLC_MS_block,UDINT_TO_TIME2,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GEN_PW2,GEN_PW2,OpenPLCv2,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GEN_PW2.ST,23b630fa987fe1e3ad44c1e41bef11903cba64423ddac3cf6c7d1f906db8568a,GEN_PW2_Block;T_PLC_MS_block,UDINT_TO_TIME2,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GEN_RDM,GEN_RDM,OpenPLCv2,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GEN_RDM.ST,f76ca6f3b2c5aa1c9276c4c58ece5bc281b3d57ab31e630576867de08fc17fa0,GEN_RDM_Block;RDM_block;T_PLC_MS_block,BIT_COUNT;BIT_LOAD_DW;BIT_OF_DWORD;D_TRUNC;FRACT;_DWORD_TO_REAL;_INT_TO_UDINT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GEN_RDT,GEN_RDT,OpenPLCv2,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GEN_RDT.ST,9f6897b2e6f49a8dc6e928b806b55893a28e762b733794cf1e99df048d719091,GEN_RDT_Block;RDM_block;T_PLC_MS_block,BIT_COUNT;BIT_LOAD_DW;BIT_OF_DWORD;D_TRUNC;FRACT;REAL_TO_TIME2;TIME_TO_REAL1;_DWORD_TO_REAL;_INT_TO_UDINT;_REAL_TO_UDINT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GEN_SQ,GEN_SQ,OpenPLCv2,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GEN_SQ.ST,e8186e844471cff5bdaf81b6d219fde51271ddc5ea9adeac5d197a8ee95fdee6,GEN_SQ_Block;T_PLC_MS_block,UDINT_TO_TIME2,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GEO_TO_DEG,GEO_TO_DEG,OpenPLCv2,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GEO_TO_DEG.ST,504e0c69880dff78d6393b1ec21979c8e83151d58dcee834af846d47fe675cc3,,GEO_TO_DEG,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GOLD,GOLD,OpenPLCv2,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GOLD.ST,8c28cfbf7eb263278b35795c4ef5d22dec8a2ff3040a7fb67b694394bc845a7c,,GOLD,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_GRAY_TO_BYTE,GRAY_TO_BYTE,OpenPLCv2,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/GRAY_TO_BYTE.ST,eb82d85a4d8b59740a9df7240f40b975190824d25769cbbdca1c33c4f6926028,,GRAY_TO_BYTE,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HEAT_INDEX,HEAT_INDEX,OpenPLCv2,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HEAT_INDEX.ST,d259996ddc775db50e678977976c8654d80106b59861a76907a21d7b7d4dffbd,,C_TO_F;F_TO_C;HEAT_INDEX,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HEAT_TEMP,HEAT_TEMP,OpenPLCv2,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HEAT_TEMP.ST,7e714ac44228264091927eb263ceb04ccb7c99b62e67ee4075690184e2ed045b,HEAT_TEMP_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HOLIDAY,HOLIDAY,OpenPLCv2,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HOLIDAY.ST,3bf32dc8f55a529aae03109e7034eed9e1fec012fb4ae89a800f19bfc43dc42e,HOLIDAY_Block;SETUP_LANGUAGE_Block;SETUP_LOCATION;SETUP_WEEKDAYS,DATE_ADD;DAY_OF_MONTH;DAY_OF_WEEK;DAY_OF_YEAR;EASTER;LEAP_OF_DATE;MONTH_OF_DATE;SET_DATE;YEAR_OF_DATE;_INT_TO_UDINT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HOUR,HOUR,OpenPLCv2,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HOUR.ST,d5efff50622eda3f67446381cc89fc09351533f899c2d949929142111fd53f18,,HOUR,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HOUR_OF_DT,HOUR_OF_DT,OpenPLCv2,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HOUR_OF_DT.ST,e53235f46cc26f6161ad62a891120e6577ca376fa0841c8e68f2fbd136c72e3a,,HOUR_OF_DT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HOUR_TO_TIME,HOUR_TO_TIME,OpenPLCv2,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HOUR_TO_TIME.ST,f250a8e2f97830a2d4ee57f74afef5fe34393d7ed0ca2263435e061f3cc80951,,HOUR_TO_TIME;_REAL_TO_UDINT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HOUR_TO_TOD,HOUR_TO_TOD,OpenPLCv2,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HOUR_TO_TOD.ST,1195c27ea430a01321916e5e0a2340b5e7ef4add0743686af1b30d296bf1554f,,HOUR_TO_TOD;_REAL_TO_UDINT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HYPOT,HYPOT,OpenPLCv2,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HYPOT.ST,aa7f51c516fc0b9f4909ae1987ffd9b1c2d80a3095e599de9cc7e5f2848d326f,,HYPOT,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HYST,HYST,OpenPLCv2,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HYST.ST,b3a4fdab026342f90bf034b83f0f6c73a73c779f5a712fa9755671c4e9f11c17,HYST_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HYST_1,HYST_1,OpenPLCv2,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HYST_1.ST,5483c29f4f9d7ae9f5b4835440e8e66e5defa44346713f7f3fb9de9d1285b62c,HYST_1_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HYST_2,HYST_2,OpenPLCv2,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HYST_2.ST,68b0bd38e713dd7a81c7d0d8925240e66eeeee56843e5e28dc50ce2faf3efd0c,HYST_2_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_HYST_3,HYST_3,OpenPLCv2,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/HYST_3.ST,d0583df201810680a3525024968220ce2887242d469837309fa57d42936917ab,HYST_3_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INC,INC,OpenPLCv2,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INC.ST,ee1bf36eea73a0b277dc0ba914e4dcbac087b863247527811df7089c766a106b,,INC,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INC1,INC1,OpenPLCv2,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INC1.ST,0bc00800edf96f45a79e72e5c0828afb696b2147686cc0e87ad5bb197e77dfb3,,INC1,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INC2,INC2,OpenPLCv2,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INC2.ST,6d3ec0f4c8a12301793531eaf182be4a061d0dd1cb1cbc1d8ef7f7972acddb90,,INC2,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INC_DEC,INC_DEC,OpenPLCv2,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INC_DEC.ST,e18ea86a4d7231007aa7d4be66e4f60ac7f3489c48fd16fe068b378d19bdece0,INC_DEC_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INSERT250,INSERT250,OpenPLCv2,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INSERT250.ST,275aa06743b5abff8200a3976d0ee62c1498fde5d61d67dc12b67083278170af,_INSERT250,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INTEGRATE,INTEGRATE,OpenPLCv2,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INTEGRATE.ST,e40e550378a0dd304d00428439ef4f8bb7f5bc2a74bfb3f6e06fd7cdb4cbac42,INTEGRATE;T_PLC_MS_block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INTERLOCK,INTERLOCK,OpenPLCv2,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INTERLOCK.ST,dad496a0f8f6f233ea45b4d09bce2aac36a533ec1bb28db734b79cdf81c59251,INTERLOCK_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INTERLOCK_4,INTERLOCK_4,OpenPLCv2,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INTERLOCK_4.ST,4d17a7c53d0aaa6065a3b8b2e9710cf76a983bf8353ea36a4cce97bc666de926,INTERLOCK_4_Block,BIT_LOAD_B,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INT_TO_BCDC,INT_TO_BCDC,OpenPLCv2,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INT_TO_BCDC.ST,cf602a7609192b0006c4be73510de3315dae448080f2cb4d91357cef4cd201a6,,INT_TO_BCDC,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INT_TO_TIME,INT_TO_TIME,OpenPLCv2,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INT_TO_TIME.ST,a11eec435d17f59579507165778d26269369a99c52625692ca62e3a2ee0c66c2,,_INT_TO_TIME,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_INV,INV,OpenPLCv2,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/INV.ST,86e7dcb1352a4be4ad64b382b922131fdd5380853e9e3bc0ea9d8eb67025c4b4,,INV,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_IP4_CHECK,IP4_CHECK,OpenPLCv2,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/IP4_CHECK.ST,4c7a0354d4bbca80a74efad20a77bc232ff2cbe2de04643f424423435e57db4b,,IP4_CHECK,instance0;program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_IP4_TO_STRING,IP4_TO_STRING,OpenPLCv2,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/IP4_TO_STRING.ST,8da98e853c9a8c25f5aeefb7f5587bdca7c88b7384f784115bba9c748e3882b4,IP4_TO_STRING_Block,BYTE_OF_DWORD;_BYTE_TO_INT,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_IRTRANS_DECODE,IRTRANS_DECODE,OpenPLCv2,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/IRTRANS_DECODE.ST,d2ebba69df698b7ce7894751851049658ae418c7f701f0b99c6b7464659f46c3,CHR_TO_STRING_Block;IRTRANS_DECODE_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_IRTRANS_RCV_1,IRTRANS_RCV_1,OpenPLCv2,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/IRTRANS_RCV_1.ST,6521ff44748c7e8cbceaac47730812a9770687970d066e19f25996c111994808,IRTRANS_RCV_1_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_IRTRANS_RCV_4,IRTRANS_RCV_4,OpenPLCv2,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/IRTRANS_RCV_4.ST,357df07719567c68d883928c1d735562a8b4badc772c0a42f6d9de8508357f75,IRTRANS_RCV_4_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
openplcV2_IRTRANS_RCV_8,IRTRANS_RCV_8,OpenPLCv2,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/OpenPLCv2/IRTRANS_RCV_8.ST,b331df2a96ca75a488e479b7c0af91f163a658d70b61d2b500e758ca2f88ed72,IRTRANS_RCV_8_Block,,instance0;program0,True,False,False,FN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
