"sample_id","program_name","toolchain","binary_name","binary_path","file_extension","file_size_bytes","binary_format","architecture","bitness","stripped_status","symbol_status","metadata_available","func_label","program_language","basic","network_communication","building","split_group_program","leakage_guard","redistribution_status","notes"
"GEB_NETWORK_VERSION","NETWORK_VERSION","GEB","geb_NETWORK_VERSION","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_NETWORK_VERSION","[none]","163268","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Network_Communication","Structured Text","0","1","0","NETWORK_VERSION","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_OFFSET","OFFSET","GEB","geb_OFFSET","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_OFFSET","[none]","163108","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Proc","Structured Text","1","0","0","OFFSET","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_OFFSET2","OFFSET2","GEB","geb_OFFSET2","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_OFFSET2","[none]","163108","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Proc","Structured Text","1","0","0","OFFSET2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_OM_TO_F","OM_TO_F","GEB","geb_OM_TO_F","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_OM_TO_F","[none]","163140","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Calculations","Structured Text","1","0","0","OM_TO_F","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_ONTIME","ONTIME","GEB","geb_ONTIME","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_ONTIME","[none]","163476","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Measure_Mods","Structured Text","1","0","0","ONTIME","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_OSCAT_VERSION","OSCAT_VERSION","GEB","geb_OSCAT_VERSION","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_OSCAT_VERSION","[none]","163260","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Other_Func","Structured Text","1","0","0","OSCAT_VERSION","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PARITY","PARITY","GEB","geb_PARITY","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PARITY","[none]","163148","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","PARITY","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PARSET","PARSET","GEB","geb_PARSET","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PARSET","[none]","172224","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Dev_Drivers","Structured Text","1","0","0","PARSET","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PARSET2","PARSET2","GEB","geb_PARSET2","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PARSET2","[none]","176524","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Dev_Drivers","Structured Text","1","0","0","PARSET2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PERIOD","PERIOD","GEB","geb_PERIOD","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PERIOD","[none]","163248","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Time_and_Date","Structured Text","1","0","0","PERIOD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PERIOD2","PERIOD2","GEB","geb_PERIOD2","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PERIOD2","[none]","163644","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Time_and_Date","Structured Text","1","0","0","PERIOD2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_POLYNOM_INT","POLYNOM_INT","GEB","geb_POLYNOM_INT","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_POLYNOM_INT","[none]","163704","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Arithmetic_Func","Structured Text","1","0","0","POLYNOM_INT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PRESSURE","PRESSURE","GEB","geb_PRESSURE","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PRESSURE","[none]","163312","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Calculations","Structured Text","1","0","0","PRESSURE","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PT_TO_F","PT_TO_F","GEB","geb_PT_TO_F","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PT_TO_F","[none]","163184","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Calculations","Structured Text","1","0","0","PT_TO_F","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PULSE_LENGTH","PULSE_LENGTH","GEB","geb_PULSE_LENGTH","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PULSE_LENGTH","[none]","163508","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","PULSE_LENGTH","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PULSE_T","PULSE_T","GEB","geb_PULSE_T","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PULSE_T","[none]","163484","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Building_Other_Func","Structured Text","0","0","1","PULSE_T","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PWM_DC","PWM_DC","GEB","geb_PWM_DC","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PWM_DC","[none]","168072","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Gen","Structured Text","1","0","0","PWM_DC","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_PWM_PW","PWM_PW","GEB","geb_PWM_PW","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_PWM_PW","[none]","168036","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Gen","Structured Text","1","0","0","PWM_PW","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_R2_ABS","R2_ABS","GEB","geb_R2_ABS","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_R2_ABS","[none]","163440","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Other_Func","Structured Text","1","0","0","R2_ABS","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_R2_ADD","R2_ADD","GEB","geb_R2_ADD","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_R2_ADD","[none]","163440","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Other_Func","Structured Text","1","0","0","R2_ADD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_R2_ADD2","R2_ADD2","GEB","geb_R2_ADD2","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_R2_ADD2","[none]","163448","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Other_Func","Structured Text","1","0","0","R2_ADD2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_R2_DIV","R2_DIV","GEB","geb_R2_DIV","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_R2_DIV","[none]","163440","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Other_Func","Structured Text","1","0","0","R2_DIV","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_R2_MUL","R2_MUL","GEB","geb_R2_MUL","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_R2_MUL","[none]","163440","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Other_Func","Structured Text","1","0","0","R2_MUL","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_R2_SET","R2_SET","GEB","geb_R2_SET","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_R2_SET","[none]","163440","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Other_Func","Structured Text","1","0","0","R2_SET","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RAD","RAD","GEB","geb_RAD","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RAD","[none]","163268","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","RAD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RANGE_TO_BYTE","RANGE_TO_BYTE","GEB","geb_RANGE_TO_BYTE","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RANGE_TO_BYTE","[none]","163296","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Proc","Structured Text","1","0","0","RANGE_TO_BYTE","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RANGE_TO_WORD","RANGE_TO_WORD","GEB","geb_RANGE_TO_WORD","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RANGE_TO_WORD","[none]","163296","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Proc","Structured Text","1","0","0","RANGE_TO_WORD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RDM","RDM","GEB","geb_RDM","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RDM","[none]","167956","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","RDM","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RDM2","RDM2","GEB","geb_RDM2","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RDM2","[none]","168176","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","RDM2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RDMDW","RDMDW","GEB","geb_RDMDW","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RDMDW","[none]","168256","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","RDMDW","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_REAL_TO_FRAC","REAL_TO_FRAC","GEB","geb_REAL_TO_FRAC","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_REAL_TO_FRAC","[none]","163548","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","REAL_TO_FRAC","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_REAL_TO_STRF","REAL_TO_STRF","GEB","geb_REAL_TO_STRF","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_REAL_TO_STRF","[none]","163608","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Str_Func","Structured Text","1","0","0","REAL_TO_STRF","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_REAL_TO_TIME","REAL_TO_TIME","GEB","geb_REAL_TO_TIME","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_REAL_TO_TIME","[none]","163232","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Time_and_Date","Structured Text","1","0","0","REAL_TO_TIME","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_REFLECT","REFLECT","GEB","geb_REFLECT","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_REFLECT","[none]","163108","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Logic_Mods","Structured Text","1","0","0","REFLECT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_REFRACTION","REFRACTION","GEB","geb_REFRACTION","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_REFRACTION","[none]","163148","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Time_and_Date","Structured Text","1","0","0","REFRACTION","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_REPLACE_ALL","REPLACE_ALL","GEB","geb_REPLACE_ALL","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_REPLACE_ALL","[none]","163616","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Str_Func","Structured Text","1","0","0","REPLACE_ALL","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_REPLACE_CHARS","REPLACE_CHARS","GEB","geb_REPLACE_CHARS","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_REPLACE_CHARS","[none]","163304","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Str_Func","Structured Text","1","0","0","REPLACE_CHARS","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RES_NI","RES_NI","GEB","geb_RES_NI","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RES_NI","[none]","163140","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Sensors","Structured Text","1","0","0","RES_NI","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RES_NTC","RES_NTC","GEB","geb_RES_NTC","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RES_NTC","[none]","163140","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Sensors","Structured Text","1","0","0","RES_NTC","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RES_PT","RES_PT","GEB","geb_RES_PT","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RES_PT","[none]","163140","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Sensors","Structured Text","1","0","0","RES_PT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"GEB_RES_SI","RES_SI","GEB","geb_RES_SI","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\geb_RES_SI","[none]","163140","ARM_ELF_REPORTED_BY_DATASET","ARM_REPORTED_BY_DATASET","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Sensors","Structured Text","1","0","0","RES_SI","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
